Latitude: 42.7257  Longitude: -84.4777,,,,,,,,,,,,,
X & Y on Lambert Conformal Conic: 1205230.14 136370.46,,,,,,,,,,,,,
Tile: 11928,,,,,,,,,,,,,
Elevation: 260 meters,,,,,,,,,,,,,
All years; all variables; Daymet Software Version 4.0,,,,,,,,,,,,,
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S. Kao; and B.E. Wilson. 2020. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4. ORNL DAAC; Oak Ridge; Tennessee; USA.  https://doi.org/10.3334/ORNLDAAC/1840 ,,,,,,,,,,,,,
,,,,,,,,,,,,,
year,yday,dayl (s),prcp (mm/day),srad (W/m^2),swe (kg/m^2),tmax (deg c),tmin (deg c),vp (Pa),mean_temp,gdd_tf,gdd,temp_diff,spring_precip
2015,248,45955.3,1.18,306.91,0,26.82,18.14,2081.47,22.48,TRUE,1189.26,8.68,56.51
2015,249,45779.66,0,390.76,0,31.35,18.14,2081.43,24.745,TRUE,1204.005,13.21,56.51
2015,250,45603.58,16.56,270.17,0,31.51,19.64,2285.89,25.575,TRUE,1219.58,11.87,56.51
2015,251,45427.12,3.43,221.09,0,29.74,20.84,2461.78,25.29,TRUE,1234.87,8.9,56.51
2015,252,45250.3,0,264.88,0,23.78,16.53,1879.8,20.155,TRUE,1245.025,7.25,56.51
2015,253,45073.15,0,419.69,0,24.93,10.72,1287.8,17.825,TRUE,1252.85,14.21,56.51
2015,254,44895.7,0.92,250.42,0,18.2,11.69,1373.27,14.945,TRUE,1257.795,6.51,56.51
2015,255,44717.98,0.69,324.06,0,16.34,7.74,1053.14,12.04,TRUE,1259.835,8.6,56.51
2015,256,44540.03,0,431.64,0,19.94,5.57,907.55,12.755,TRUE,1262.59,14.37,56.51
2015,257,44361.86,0,450.14,0,24.49,6.85,991.07,15.67,TRUE,1268.26,17.64,56.51
2015,258,44183.51,0,427.79,0,28.06,11.29,1337.53,19.675,TRUE,1277.935,16.77,56.51
2015,259,44005,0,404.94,0,27.63,12.63,1461.24,20.13,TRUE,1288.065,15,56.51
2015,260,43826.37,5.86,298.41,0,27.81,12.95,1492.56,20.38,TRUE,1298.445,14.86,56.51
2015,261,43647.65,13.28,250.49,0,25.4,14.53,1653.89,19.965,TRUE,1308.41,10.87,56.51
2015,262,43468.85,0.99,233.5,0,21.68,14.85,1687.57,18.265,TRUE,1316.675,6.83,56.51
2015,263,43290.01,0,398.61,0,20.95,6.83,989.82,13.89,TRUE,1320.565,14.12,56.51
2015,264,43111.16,0,411.92,0,22.72,6.87,992.83,14.795,TRUE,1325.36,15.85,56.51
2015,265,42932.32,0,422.7,0,25,6.88,993.38,15.94,TRUE,1331.3,18.12,56.51
2015,266,42753.53,0,413.22,0,25.41,7.61,1044.45,16.51,TRUE,1337.81,17.8,56.51
2015,267,42574.8,0,391.05,0,25.48,9.23,1165.78,17.355,TRUE,1345.165,16.25,56.51
2015,268,42396.17,0,365.95,0,25.46,10.73,1288.88,18.095,TRUE,1353.26,14.73,56.51
2015,269,42217.66,0,312.67,0,23.82,12.3,1429.32,18.06,TRUE,1361.32,11.52,56.51
2015,270,42039.31,0,283.7,0,24.31,14.1,1607.92,19.205,TRUE,1370.525,10.21,56.51
2015,271,41861.14,1,264.64,0,25.99,16.29,1851.26,21.14,TRUE,1381.665,9.7,56.51
2015,272,41683.18,0.93,143.2,0,20.06,15.37,1745.65,17.715,TRUE,1389.38,4.69,56.51
2015,273,41505.46,0,301.7,0,16.95,6.48,966.08,11.715,TRUE,1391.095,10.47,56.51
2015,274,41328.01,0,293.57,0,15.26,5.3,890.47,10.28,TRUE,1391.375,9.96,56.51
2015,275,41150.86,0,276.03,0,14.91,5.71,916.44,10.31,TRUE,1391.685,9.2,56.51
2015,276,40974.04,6.74,84.76,0,9.56,6.26,951.48,7.91,FALSE,1391.685,3.3,56.51
2015,277,40797.57,1.03,199.93,0,13.23,6.93,996.75,10.08,TRUE,1391.765,6.3,56.51
2015,278,40621.5,0,249.16,0,17.76,9.34,1173.87,13.55,TRUE,1395.315,8.42,56.51
2015,279,40445.85,0,177.17,0,16.85,11.16,1326.32,14.005,TRUE,1399.32,5.69,56.51
2015,280,40270.65,0,316.16,0,21.31,9.2,1163.2,15.255,TRUE,1404.575,12.11,56.51
2015,281,40095.94,5.09,272.49,0,23.69,6.67,979.01,15.18,TRUE,1409.755,17.02,56.51
2015,282,39921.75,0,270.76,0,16.77,6.99,1000.47,11.88,TRUE,1411.635,9.78,56.51
2015,283,39748.12,0,344.33,0,17.76,3.08,761.83,10.42,TRUE,1412.055,14.68,56.51
2015,284,39575.08,0,359.61,0,23.95,5.48,901.58,14.715,TRUE,1416.77,18.47,56.51
2015,285,39402.66,1.02,289.5,0,22.11,9.91,1219.68,16.01,TRUE,1422.78,12.2,56.51
2015,286,39230.91,0.76,109.93,0,13,9.29,1170.51,11.145,TRUE,1423.925,3.71,56.51
2015,287,39059.85,0,175.47,0,13.46,7.44,1032.1,10.45,TRUE,1424.375,6.02,56.51
2015,288,38889.54,0.43,277.31,0,15.73,5.2,883.93,10.465,TRUE,1424.84,10.53,56.51
2015,289,38720,0,249.65,0,10.67,1.86,698.23,6.265,FALSE,1424.84,8.81,56.51
2015,290,38551.27,0,250.27,0,8.16,-0.53,587.76,3.815,FALSE,1424.84,8.69,56.51
2015,291,38383.41,0,316.74,0,10.65,-2.36,513.68,4.145,FALSE,1424.84,13.01,56.51
2015,292,38216.44,0,350.49,0,20.12,0.03,612.14,10.075,TRUE,1424.915,20.09,56.51
2015,293,38050.42,4.56,243.33,0,23.03,5.99,934.26,14.51,TRUE,1429.425,17.04,56.51
2015,294,37885.38,2.26,192.25,0,21.85,10.89,1302.53,16.37,TRUE,1435.795,10.96,56.51
2015,295,37721.37,0,216.27,0,17.84,9.51,1187.26,13.675,TRUE,1439.47,8.33,56.51
2015,296,37558.44,3.21,213.39,0,14.66,2.7,741.35,8.68,FALSE,1439.47,11.96,56.51
2015,297,37396.64,5.03,230.74,0,20.65,5.35,893.61,13,TRUE,1442.47,15.3,56.51
2015,298,37236,0,270.81,0,16.34,4.88,864.75,10.61,TRUE,1443.08,11.46,56.51
2015,299,37076.58,0,311.38,0,15.51,-0.15,604.21,7.68,FALSE,1443.08,15.66,56.51
2015,300,36918.43,8.74,220.77,0,15.32,1.2,666.23,8.26,FALSE,1443.08,14.12,56.51
2015,301,36761.6,10.03,180.55,0,15.61,5.42,897.76,10.515,TRUE,1443.595,10.19,56.51
2015,302,36606.14,1.39,114.7,0,6.68,2.53,732.55,4.605,FALSE,1443.595,4.15,56.51
2015,303,36452.1,0,194.49,0,10,2.42,726.74,6.21,FALSE,1443.595,7.58,56.51
2015,304,36299.55,11.66,120.41,0,10.35,4.23,826.48,7.29,FALSE,1443.595,6.12,56.51
2015,305,36148.52,0,231.25,0,15.1,5.06,875.57,10.08,TRUE,1443.675,10.04,56.51
2015,306,35999.08,0,296.71,0,22.54,3.07,761.05,12.805,TRUE,1446.48,19.47,56.51
2015,307,35851.29,0,289.24,0,24.8,5.02,873.16,14.91,TRUE,1451.39,19.78,56.51
2015,308,35705.2,0,270.51,0,24.46,7.39,1028.74,15.925,TRUE,1457.315,17.07,56.51
2015,309,35560.87,6.89,176.56,0,22.84,9.55,1190.45,16.195,TRUE,1463.51,13.29,56.51
2015,310,35418.36,0,114.81,0,15.71,10.42,1262.46,13.065,TRUE,1466.575,5.29,56.51
2015,311,35277.72,0,180.56,0,11.05,2.74,743.46,6.895,FALSE,1466.575,8.31,56.51
2015,312,35139.03,0,250.35,0,11.2,-2.48,509.07,4.36,FALSE,1466.575,13.68,56.51
2015,313,35002.34,1.73,259.51,0,13.05,-2.19,520.1,5.43,FALSE,1466.575,15.24,56.51
2015,314,34867.71,0,216.28,0,10.7,-0.17,602.97,5.265,FALSE,1466.575,10.87,56.51
2015,315,34735.21,3.37,197.72,0,15.7,-1.35,553.26,7.175,FALSE,1466.575,17.05,56.51
2015,316,34604.9,3.11,136.06,0,10.89,1.81,695.77,6.35,FALSE,1466.575,9.08,56.51
2015,317,34476.84,1.24,67.85,0,5.84,2.87,750.77,4.355,FALSE,1466.575,2.97,56.51
2015,318,34351.1,0,209.42,0,10.55,-0.71,579.92,4.92,FALSE,1466.575,11.26,56.51
2015,319,34227.74,0,244.92,0,17.96,1.46,678.57,9.71,FALSE,1466.575,16.5,56.51
2015,320,34106.82,0,234.01,0,17.77,2.37,724.3,10.07,TRUE,1466.645,15.4,56.51
2015,321,33988.41,0.51,208.52,0,17.16,4.46,839.57,10.81,TRUE,1467.455,12.7,56.51
2015,322,33872.58,1.89,134.75,0,16.64,9.46,1183.51,13.05,TRUE,1470.505,7.18,56.51
2015,323,33759.38,0,117.37,0,11.8,5.95,931.74,8.875,FALSE,1470.505,5.85,56.51
2015,324,33648.89,1.52,139.16,0,6.74,-0.09,606.53,3.325,FALSE,1470.505,6.83,56.51
2015,325,33541.17,16.42,53.82,0,1.41,-1.81,534.67,-0.2,FALSE,1470.505,3.22,56.51
2015,326,33436.27,0,131.7,0,-0.49,-6.69,370.21,-3.59,FALSE,1470.505,6.2,56.51
2015,327,33334.27,0,153.84,0,0.21,-7.14,357.49,-3.465,FALSE,1470.505,7.35,56.51
2015,328,33235.23,0,202.49,0,5.41,-5.63,401.66,-0.11,FALSE,1470.505,11.04,56.51
2015,329,33139.21,4.37,165.13,0,10.75,-2.74,499.04,4.005,FALSE,1470.505,13.49,56.51
2015,330,33046.26,10.77,152.23,0,14.86,2.79,746.48,8.825,FALSE,1470.505,12.07,56.51
2015,331,32956.46,6.18,115.9,0,13.19,5.12,879.02,9.155,FALSE,1470.505,8.07,56.51
2015,332,32869.85,0,91.59,0,1.71,-2.56,505.95,-0.425,FALSE,1470.505,4.27,56.51
2015,333,32786.5,0,195.65,0,3.35,-7.59,345.28,-2.12,FALSE,1470.505,10.94,56.51
2015,334,32706.47,0,214.7,0,6.82,-6.99,361.78,-0.085,FALSE,1470.505,13.81,56.51
2015,335,32629.8,0.94,186.47,0,8.11,-2.74,499.06,2.685,FALSE,1470.505,10.85,56.51
2015,336,32556.55,1.49,154.5,0,5.17,-2.89,493.5,1.14,FALSE,1470.505,8.06,56.51
2015,337,32486.78,0,161.02,0,6.37,-1.98,528.13,2.195,FALSE,1470.505,8.35,56.51
2015,338,32420.53,0,182.63,0,9.68,-0.42,592.5,4.63,FALSE,1470.505,10.1,56.51
2015,339,32357.85,0,183.27,0,7.97,-2.08,524.14,2.945,FALSE,1470.505,10.05,56.51
2015,340,32298.79,0,201.24,0,9.4,-3.01,489.16,3.195,FALSE,1470.505,12.41,56.51
2015,341,32243.39,0,133.62,0,2.97,-3.66,466.15,-0.345,FALSE,1470.505,6.63,56.51
2015,342,32191.69,0,169.57,0,6.97,-2.16,521.21,2.405,FALSE,1470.505,9.13,56.51
2015,343,32143.73,0,164.95,0,9.54,0.72,643.66,5.13,FALSE,1470.505,8.82,56.51
2015,344,32099.55,0,192.57,0,13.61,1.77,693.87,7.69,FALSE,1470.505,11.84,56.51
2015,345,32059.19,0.71,141.98,0,10.94,3.74,798.1,7.34,FALSE,1470.505,7.2,56.51
2015,346,32022.66,0,167.63,0,13.14,3.92,808.69,8.53,FALSE,1470.505,9.22,56.51
2015,347,31990.01,3.1,114.59,0,16.61,8.08,1078.21,12.345,TRUE,1472.85,8.53,56.51
2015,348,31961.25,3.75,86.49,0,15.44,9.5,1186.53,12.47,TRUE,1475.32,5.94,56.51
2015,349,31936.41,0,60.55,0,6.68,4.02,814.21,5.35,FALSE,1475.32,2.66,56.51
2015,350,31915.52,0.9,131.94,0,9.51,3.29,773.07,6.4,FALSE,1475.32,6.22,56.51
2015,351,31898.57,0,70.53,0,3.88,0.95,653.99,2.415,FALSE,1475.32,2.93,56.51
2015,352,31885.6,0.42,64.39,0,-0.36,-2.93,492.28,-1.645,FALSE,1475.32,2.57,56.51
2015,353,31876.61,0,112.08,0,-0.91,-5.6,402.41,-3.255,FALSE,1475.32,4.69,56.51
2015,354,31871.6,6.11,156.71,0,6.91,-5.87,394.38,0.52,FALSE,1475.32,12.78,56.51
2015,355,31870.59,6.84,146.56,0,9.41,-1.84,533.77,3.785,FALSE,1475.32,11.25,56.51
2015,356,31873.56,0,123.82,0,8.85,3.11,763.27,5.98,FALSE,1475.32,5.74,56.51
2015,357,31880.53,8.45,150.68,0,15.52,2.46,728.9,8.99,FALSE,1475.32,13.06,56.51
2015,358,31891.48,0,123.97,0,9.52,3.76,799.22,6.64,FALSE,1475.32,5.76,56.51
2015,359,31906.4,0,155.19,0,7.54,0.17,618.28,3.855,FALSE,1475.32,7.37,56.51
2015,360,31925.29,8.76,114.84,0,4.35,-2.63,503.25,0.86,FALSE,1475.32,6.98,56.51
2015,361,31948.12,0,103.65,0,3.72,-0.61,584.27,1.555,FALSE,1475.32,4.33,56.51
2015,362,31974.89,21.37,96.62,0,2.08,-3.41,474.87,-0.665,FALSE,1475.32,5.49,56.51
2015,363,32005.56,0,154.14,0,3.82,-2.98,490.37,0.42,FALSE,1475.32,6.8,56.51
2015,364,32040.12,0,31.86,0,0.31,-0.52,587.86,-0.105,FALSE,1475.32,0.83,56.51
2015,365,32078.54,0.58,39.59,0,-0.8,-2.01,527.16,-1.405,FALSE,1475.32,1.21,56.51
2016,1,32120.98,0.56,87.08,13.12,-1.75,-4.5,437.34,-3.125,FALSE,0,2.75,203.65
2016,2,32167.03,0,159.94,12.37,1.27,-4.21,447.24,-1.47,FALSE,0,5.48,203.65
2016,3,32216.85,0.38,106.79,11.16,0.31,-3.13,484.93,-1.41,FALSE,0,3.44,203.65
2016,4,32270.39,0,123.15,11.16,-4.41,-8.34,325.67,-6.375,FALSE,0,3.93,203.65
2016,5,32327.61,0,252.39,11.16,-1.63,-13.48,216.04,-7.555,FALSE,0,11.85,203.65
2016,6,32388.47,0,258.45,11.16,2.45,-10.67,271.14,-4.11,FALSE,0,13.12,203.65
2016,7,32452.92,0,249.75,11.02,5.98,-5.65,400.8,0.165,FALSE,0,11.63,203.65
2016,8,32520.92,4.26,144.48,9.25,5.03,-1.8,535.13,1.615,FALSE,0,6.83,203.65
2016,9,32592.42,15.7,112.25,6.41,5.73,0.78,646.1,3.255,FALSE,0,4.95,203.65
2016,10,32667.37,2.52,100.52,5.99,-0.8,-5.01,420.82,-2.905,FALSE,0,4.21,203.65
2016,11,32745.72,2.51,135.24,8.5,-6.5,-12.33,237.29,-9.415,FALSE,0,5.83,203.65
2016,12,32827.4,0.93,184.21,9.43,-5.86,-11.8,247.63,-8.83,FALSE,0,5.94,203.65
2016,13,32912.37,0.72,175.93,10.16,-5.87,-11.41,255.61,-8.64,FALSE,0,5.54,203.65
2016,14,33000.57,0,274.7,10.16,2.88,-10.79,268.49,-3.955,FALSE,0,13.67,203.65
2016,15,33091.94,1.13,258.06,9.9,5.44,-5.38,409.13,0.03,FALSE,0,10.82,203.65
2016,16,33186.42,0,71.76,8.48,-0.63,-2.63,503.43,-1.63,FALSE,0,2,203.65
2016,17,33283.95,0,131.94,8.48,-7.62,-11.44,254.99,-9.53,FALSE,0,3.82,203.65
2016,18,33384.46,0.75,161.39,9.23,-9.54,-14.26,202.77,-11.9,FALSE,0,4.72,203.65
2016,19,33487.9,0,259.62,9.23,-5.7,-15.18,187.83,-10.44,FALSE,0,9.48,203.65
2016,20,33594.21,0,247.87,9.23,-5.48,-13.92,208.47,-9.7,FALSE,0,8.44,203.65
2016,21,33703.31,0.36,246.4,9.59,-3.51,-11.76,248.5,-7.635,FALSE,0,8.25,203.65
2016,22,33815.15,0,199.64,9.59,-1.84,-7.8,339.8,-4.82,FALSE,0,5.96,203.65
2016,23,33929.66,0,211.41,9.59,-2.39,-8.72,316.15,-5.555,FALSE,0,6.33,203.65
2016,24,34046.78,0,270.97,9.59,0.15,-9.44,298.85,-4.645,FALSE,0,9.59,203.65
2016,25,34166.44,1.22,286.17,9.51,5.34,-5.79,396.69,-0.225,FALSE,0,11.13,203.65
2016,26,34288.58,1.7,202.46,8.16,3.09,-2.8,497.01,0.145,FALSE,0,5.89,203.65
2016,27,34413.13,0,108.38,7.13,-0.71,-3.55,470,-2.13,FALSE,0,2.84,203.65
2016,28,34540.03,0.88,183.17,6.23,1.2,-3.84,459.7,-1.32,FALSE,0,5.04,203.65
2016,29,34669.21,0,218.56,6.23,-0.33,-6.5,375.54,-3.415,FALSE,0,6.17,203.65
2016,30,34800.61,0,309.33,5.62,8.17,-4.55,435.96,1.81,FALSE,0,12.72,203.65
2016,31,34934.18,2.5,209.69,3.24,9.28,-0.34,595.82,4.47,FALSE,0,9.62,203.65
2016,32,35069.84,0,268.85,1.56,6.66,-2.01,527.15,2.325,FALSE,0,8.67,203.65
2016,33,35207.53,10.45,222.11,1.13,5.5,-4.97,422.15,0.265,FALSE,0,10.47,203.65
2016,34,35347.19,0.98,249.74,0,7.07,-2.12,522.92,2.475,FALSE,0,9.19,203.65
2016,35,35488.76,1.76,104.78,0,-0.58,-3.51,471.18,-2.045,FALSE,0,2.93,203.65
2016,36,35632.18,0,275.09,0,2.27,-7.77,340.47,-2.75,FALSE,0,10.04,203.65
2016,37,35777.39,0,268.53,0,2.56,-6.69,370.29,-2.065,FALSE,0,9.25,203.65
2016,38,35924.33,0,292.55,0,8.22,-3.51,471.16,2.355,FALSE,0,11.73,203.65
2016,39,36072.95,2.15,154.69,0,4.4,-1.72,538.35,1.34,FALSE,0,6.12,203.65
2016,40,36223.18,1.01,94.85,0,-1.19,-3.65,466.49,-2.42,FALSE,0,2.46,203.65
2016,41,36374.97,0.47,146.79,0.47,-6.11,-9.54,296.59,-7.825,FALSE,0,3.43,203.65
2016,42,36528.27,0,294.27,0.47,-5.25,-13.29,219.47,-9.27,FALSE,0,8.04,203.65
2016,43,36683.01,0.56,290.11,1.04,-5.49,-13.26,220.08,-9.375,FALSE,0,7.77,203.65
2016,44,36839.16,0,314.8,1.04,-9.15,-17.69,152.21,-13.42,FALSE,0,8.54,203.65
2016,45,36996.65,0.51,368.39,1.55,-7.23,-19.74,127.7,-13.485,FALSE,0,12.51,203.65
2016,46,37155.44,0.77,368,2.32,-3.17,-15.72,179.61,-9.445,FALSE,0,12.55,203.65
2016,47,37315.46,1.9,226.01,4.22,-1.65,-7.07,359.41,-4.36,FALSE,0,5.42,203.65
2016,48,37476.69,0,239.48,4.22,-1.01,-6.79,367.42,-3.9,FALSE,0,5.78,203.65
2016,49,37639.06,0,402.2,4.22,2.97,-16.1,173.98,-6.565,FALSE,0,19.07,203.65
2016,50,37802.53,0,406.16,4.22,15.47,-11.16,260.59,2.155,FALSE,0,26.63,203.65
2016,51,37967.05,0,320.49,0.41,12.88,3.06,760.79,7.97,FALSE,0,9.82,203.65
2016,52,38132.58,0,192.62,0,5.16,-0.25,599.77,2.455,FALSE,0,5.41,203.65
2016,53,38299.08,0,230.07,0,3.97,-2.58,505.28,0.695,FALSE,0,6.55,203.65
2016,54,38466.5,0,330.35,0,6.61,-4.93,423.4,0.84,FALSE,0,11.54,203.65
2016,55,38634.79,21.09,96.32,0,0.04,-3.2,482.47,-1.58,FALSE,0,3.24,203.65
2016,56,38803.92,3.84,100.48,0,0.33,-3,489.74,-1.335,FALSE,0,3.33,203.65
2016,57,38973.85,0,257.06,0,-0.01,-6.97,362.24,-3.49,FALSE,0,6.96,203.65
2016,58,39144.54,0,354.53,0,7.16,-5.34,410.5,0.91,FALSE,0,12.5,203.65
2016,59,39315.95,3.94,278.32,0,14,-1.28,556.01,6.36,FALSE,0,15.28,203.65
2016,60,39488.03,5.53,238.61,0,7.11,-2.68,501.52,2.215,FALSE,0,9.79,203.65
2016,61,39660.77,15.51,116.87,15.51,-3.73,-7.08,359.29,-5.405,FALSE,0,3.35,203.65
2016,62,39834.11,0,331.82,15.51,-2.58,-10.57,273.27,-6.575,FALSE,0,7.99,203.65
2016,63,40008.02,1.87,412.72,17.38,-2.03,-13.58,214.34,-7.805,FALSE,0,11.55,203.65
2016,64,40182.47,1.69,448.53,19.07,0.93,-13.74,211.55,-6.405,FALSE,0,14.67,203.65
2016,65,40357.42,1.23,409.66,20.31,0.74,-10.68,270.8,-4.97,FALSE,0,11.42,203.65
2016,66,40532.85,0,461.42,20.31,5.94,-10.46,275.6,-2.26,FALSE,0,16.4,203.65
2016,67,40708.71,0,471.97,19.93,15.37,-5.1,417.97,5.135,FALSE,0,20.47,203.65
2016,68,40884.99,0,421.57,14.54,21.28,6.83,984.9,14.055,TRUE,4.055,14.45,203.65
2016,69,41061.63,2.99,241.26,7.39,20.02,11.04,1315.39,15.53,TRUE,9.585,8.98,203.65
2016,70,41238.62,0,182.39,1.48,12.5,8.06,1077.01,10.28,TRUE,9.865,4.44,203.65
2016,71,41415.93,0,372.59,0,12.34,-0.29,598.04,6.025,FALSE,9.865,12.63,203.65
2016,72,41593.51,0,409.3,0,14.85,-1.32,554.54,6.765,FALSE,9.865,16.17,203.65
2016,73,41771.36,24.89,203.92,0,9.77,1.98,704.57,5.875,FALSE,9.865,7.79,203.65
2016,74,41949.42,0.79,194.72,0,11.73,6.42,962.08,9.075,FALSE,9.865,5.31,203.65
2016,75,42127.69,2.4,223.69,0,13.78,5.17,882.33,9.475,FALSE,9.865,8.61,203.65
2016,76,42306.12,1.75,285.72,0,13.6,5.63,911.2,9.615,FALSE,9.865,7.97,203.65
2016,77,42484.69,0,226.1,0,9.89,4,812.94,6.945,FALSE,9.865,5.89,203.65
2016,78,42663.37,0,336.02,0,7.59,-1.87,532.6,2.86,FALSE,9.865,9.46,203.65
2016,79,42842.14,0,301,0,4.06,-3.66,466.03,0.2,FALSE,9.865,7.72,203.65
2016,80,43020.96,0,398.94,0,5.89,-5.39,409.06,0.25,FALSE,9.865,11.28,203.65
2016,81,43199.8,0,408.31,0,7.19,-4.59,434.59,1.3,FALSE,9.865,11.78,203.65
2016,82,43378.65,0,452.37,0,15.38,-1.36,552.71,7.01,FALSE,9.865,16.74,203.65
2016,83,43557.47,8.24,143.23,0,5.78,1.34,672.71,3.56,FALSE,9.865,4.44,203.65
2016,84,43736.24,16.82,185.63,0,5.72,-0.03,609.37,2.845,FALSE,9.865,5.75,203.65
2016,85,43914.92,0,369.89,0,6.27,-3.4,475.34,1.435,FALSE,9.865,9.67,203.65
2016,86,44093.49,0,447.76,0,11.07,-3.55,469.87,3.76,FALSE,9.865,14.62,203.65
2016,87,44271.92,7.68,362.74,0,20.88,-1.7,539.28,9.59,FALSE,9.865,22.58,203.65
2016,88,44450.19,2.15,205.64,0,7.39,0.57,636.37,3.98,FALSE,9.865,6.82,203.65
2016,89,44628.25,0,428.54,0,10.79,-2.08,524.41,4.355,FALSE,9.865,12.87,203.65
2016,90,44806.1,6.82,353.26,0,15.91,-1.21,559.21,7.35,FALSE,9.865,17.12,203.65
2016,91,44983.69,21.28,326.94,0,17.16,2.86,749.79,10.01,TRUE,9.875,14.3,203.65
2016,92,45160.99,0,288.5,0,9.8,2.39,725.61,6.095,FALSE,9.875,7.41,203.65
2016,93,45337.98,2.49,149.2,0,3.18,-1.49,547.66,0.845,FALSE,9.875,4.67,203.65
2016,94,45514.63,1.22,534.02,1.22,10.12,-6.17,385.2,1.975,FALSE,9.875,16.29,203.65
2016,95,45690.9,0,321.91,0.87,1.75,-5.15,416.6,-1.7,FALSE,9.875,6.9,203.65
2016,96,45866.77,0.39,502.23,1.25,5.36,-7.65,343.79,-1.145,FALSE,9.875,13.01,203.65
2016,97,46042.19,9.31,379.97,0.7,8.38,-4.69,431.34,1.845,FALSE,9.875,13.07,203.65
2016,98,46217.15,3.56,155.15,0,3.87,-0.57,585.8,1.65,FALSE,9.875,4.44,203.65
2016,99,46391.6,5.59,266.12,0,4.61,-3.59,468.36,0.51,FALSE,9.875,8.2,203.65
2016,100,46565.51,0,294.48,0,1.14,-5.32,411.21,-2.09,FALSE,9.875,6.46,203.65
2016,101,46738.86,17.48,330.14,0,6.71,-4.61,433.85,1.05,FALSE,9.875,11.32,203.65
2016,102,46911.59,0,480.06,0,12.12,-1.69,539.49,5.215,FALSE,9.875,13.81,203.65
2016,103,47083.68,0,407.53,0,8.16,-1.72,538.56,3.22,FALSE,9.875,9.88,203.65
2016,104,47255.08,0,463.34,0,11.13,-1.6,543.25,4.765,FALSE,9.875,12.73,203.65
2016,105,47425.77,0,504.47,0,15.35,-1.08,564.24,7.135,FALSE,9.875,16.43,203.65
2016,106,47595.7,0,528.03,0,21.15,-0.42,592.08,10.365,TRUE,10.24,21.57,203.65
2016,107,47764.84,0,524.81,0,24.44,2.05,703.06,13.245,TRUE,13.485,22.39,203.65
2016,108,47933.14,0,517.75,0,25.72,4.08,807.12,14.9,TRUE,18.385,21.64,203.65
2016,109,48100.55,0,508.74,0,27.2,6.2,930.72,16.7,TRUE,25.085,21,203.65
2016,110,48267.05,0,338.94,0,15.97,6.73,982.8,11.35,TRUE,26.435,9.24,203.65
2016,111,48432.59,3.61,317.15,0,19.61,6.83,989.78,13.22,TRUE,29.655,12.78,203.65
2016,112,48597.11,3.85,243.94,0,16.61,7.99,1071.75,12.3,TRUE,31.955,8.62,203.65
2016,113,48760.58,0,248.01,0,14.12,7.85,1061.09,10.985,TRUE,32.94,6.27,203.65
2016,114,48922.96,0,448.55,0,14.59,1.24,668.04,7.915,FALSE,32.94,13.35,203.65
2016,115,49084.18,0,499.48,0,19.74,2.35,723.41,11.045,TRUE,33.985,17.39,203.65
2016,116,49244.22,9.48,388.7,0,25.07,4.54,844.52,14.805,TRUE,38.79,20.53,203.65
2016,117,49403,0,151.15,0,9.43,5.88,927.2,7.655,FALSE,38.79,3.55,203.65
2016,118,49560.5,0,467.32,0,15.2,1.04,658.55,8.12,FALSE,38.79,14.16,203.65
2016,119,49716.65,8.75,193.32,0,8.33,2.06,708.63,5.195,FALSE,38.79,6.27,203.65
2016,120,49871.4,1.44,295.2,0,10.69,3.53,786.73,7.11,FALSE,38.79,7.16,203.65
2016,121,50024.7,12.19,311.23,0,13.66,2.71,742.24,8.185,FALSE,38.79,10.95,203.65
2016,122,50176.49,8.18,174.65,0,10.23,4.81,860.66,7.52,FALSE,38.79,5.42,203.65
2016,123,50326.73,0,292.55,0,12.48,5.44,899.06,8.96,FALSE,38.79,7.04,203.65
2016,124,50475.35,0.07,509.94,0,18.59,2.41,726.54,10.5,TRUE,39.29,16.18,203.65
2016,125,50622.29,9.52,242.11,0,12.8,4.95,868.72,8.875,FALSE,39.29,7.85,203.65
2016,126,50767.51,0,449.54,0,18.65,6.04,937.01,12.345,TRUE,41.635,12.61,203.65
2016,127,50910.93,0,522.8,0,22.51,4.58,846.5,13.545,TRUE,45.18,17.93,203.65
2016,128,51052.51,0,483.52,0,21.77,6.6,974.12,14.185,TRUE,49.365,15.17,203.65
2016,129,51192.17,0,501.4,0,19.75,3.55,787.72,11.65,TRUE,51.015,16.2,203.65
2016,130,51329.87,0.61,486.92,0,18.3,2.99,757.24,10.645,TRUE,51.66,15.31,203.65
2016,131,51465.53,11.87,197.64,0,13.04,6.42,962.25,9.73,FALSE,51.66,6.62,203.65
2016,132,51599.1,0,404.16,0,20.2,8.82,1133.83,14.51,TRUE,56.17,11.38,203.65
2016,133,51730.51,10.93,314.17,0,23.32,10.96,1308.53,17.14,TRUE,63.31,12.36,203.65
2016,134,51859.69,12.23,241.74,0,18.2,9.78,1209.13,13.99,TRUE,67.3,8.42,203.65
2016,135,51986.6,3.25,164.69,0,9.92,4.79,859.38,7.355,FALSE,67.3,5.13,203.65
2016,136,52111.15,0,347.78,0,8.79,0.61,638.38,4.7,FALSE,67.3,8.18,203.65
2016,137,52233.3,0.94,543.64,0,19.83,1.73,691.71,10.78,TRUE,68.08,18.1,203.65
