YEAR,WEEK,DATE,SPECIES,ACCESSION,LEAF COLOR,LEAF FALL
2022,10,10/30/22,"Acer rubrum
",CC2943*01,100,95
2022,10,10/30/22,"Acer rubrum
",CC2943*01,100,99
2022,10,10/31/22,"Acer rubrum
",CC2943*01,100,99
2022,10,10/31/22,"Acer rubrum
",CC2943*01,98,95
2022,10,11/1/22,"Acer rubrum
",CC2943*01,100,99.7
2022,10,11/3/22,"Acer rubrum
",CC2943*01,100,99
2022,10,11/4/22,"Acer rubrum
",CC2943*01,100,97
2022,10,11/4/22,"Acer rubrum
",CC2943*01,100,97
2022,11,11/6/22,"Acer rubrum
",CC2943*01,0,100
2022,11,11/6/22,"Acer rubrum
",CC2943*01,100,99
2022,11,11/7/22,"Acer rubrum
",CC2943*01,100,100
2022,11,11/8/22,"Acer rubrum
",CC2943*01,0,100
2022,11,11/9/22,"Acer rubrum
",CC2943*01,100,99
2022,11,11/11/22,"Acer rubrum
",CC2943*01,100,98
2022,11,11/11/22,"Acer rubrum
",CC2943*01,100,99
2022,11,11/11/22,"Acer rubrum
",CC2943*01,100,100
2022,11,11/12/22,"Acer rubrum
",CC2943*01,100,100
2022,12,11/13/22,"Acer rubrum
",CC2943*01,100,100
2022,12,11/14/22,"Acer rubrum
",CC2943*01,100,100
2022,12,11/16/22,"Acer rubrum
",CC2943*01,0,100
2022,12,11/16/22,"Acer rubrum
",CC2943*01,100,99
2022,12,11/18/22,"Acer rubrum
",CC2943*01,100,100
2022,12,11/18/22,"Acer rubrum
",CC2943*01,100,99
2022,13,11/20/22,"Acer rubrum
",CC2943*01,100,100
2022,13,11/20/22,"Acer rubrum
",CC2943*01,100,100
2022,13,11/20/22,"Acer rubrum
",CC2943*01,100,100
2022,13,11/22/22,"Acer rubrum
",CC2943*01,0,100
2022,13,11/23/22,"Acer rubrum
",CC2943*01,100,99
2022,13,11/23/22,"Acer rubrum
",CC2943*01,100,100
2022,13,11/24/22,"Acer rubrum
",CC2943*01,100,100
2022,14,11/27/22,"Acer rubrum
",CC2943*01,100,100
2022,14,11/28/22,"Acer rubrum
",CC2943*01,100,100
2022,14,11/29/22,"Acer rubrum
",CC2943*01,0,100
2022,14,12/1/22,"Acer rubrum
",CC2943*01,100,100
2022,14,12/2/22,"Acer rubrum
",CC2943*01,100,99
2022,14,12/2/22,"Acer rubrum
",CC2943*01,100,100
2022,14,12/3/22,"Acer rubrum
",CC2943*01,100,100
2022,15,12/4/22,"Acer rubrum
",CC2943*01,100,100
2022,4,9/19/22,"Acer rubrum
",CC2943*01,25,0
2022,4,9/19/22,"Acer rubrum
",CC2943*01,30,5
2022,4,9/20/22,"Acer rubrum
",CC2943*01,40,5
2022,4,9/23/22,"Acer rubrum
",CC2943*01,12,3
2022,4,9/23/22,"Acer rubrum
",CC2943*01,17,4
2022,4,9/23/22,"Acer rubrum
",CC2943*01,6,1
2022,2,9/9/22,"Acer rubrum
",CC2943*02,4,0
2022,2,9/10/22,"Acer rubrum
",CC2943*02,0,0
2022,3,9/11/22,"Acer rubrum
",CC2943*02,0.5,0
2022,3,9/11/22,"Acer rubrum
",CC2943*02,7,2
2022,3,9/12/22,"Acer rubrum
",CC2943*02,1,0
2022,3,9/14/22,"Acer rubrum
",CC2943*02,0.5,0
2022,3,9/15/22,"Acer rubrum
",CC2943*02,6,2
2022,3,9/16/22,"Acer rubrum
",CC2943*02,0,0
2022,3,9/16/22,"Acer rubrum
",CC2943*02,0,0
2022,5,9/25/22,"Acer rubrum
",CC2943*02,1,0
2022,5,9/25/22,"Acer rubrum
",CC2943*02,10,14
2022,5,9/26/22,"Acer rubrum
",CC2943*02,5,10
2022,5,9/26/22,"Acer rubrum
",CC2943*02,0,0
2022,5,9/29/22,"Acer rubrum
",CC2943*02,16,5
2022,5,9/30/22,"Acer rubrum
",CC2943*02,10,3
2022,5,10/1/22,"Acer rubrum
",CC2943*02,10,0
2022,5,10/1/22,"Acer rubrum
",CC2943*02,2,1
2022,6,10/3/22,"Acer rubrum
",CC2943*02,30,8
2022,6,10/3/22,"Acer rubrum
",CC2943*02,35,8
2022,6,10/3/22,"Acer rubrum
",CC2943*02,20,15
2022,6,10/5/22,"Acer rubrum
",CC2943*02,10,0
2022,6,10/6/22,"Acer rubrum
",CC2943*02,12,5
2022,6,10/7/22,"Acer rubrum
",CC2943*02,24,7
2022,6,10/7/22,"Acer rubrum
",CC2943*02,10,3
2022,6,10/8/22,"Acer rubrum
",CC2943*02,10,0
2022,7,10/9/22,"Acer rubrum
",CC2943*02,50,32
2022,7,10/10/22,"Acer rubrum
",CC2943*02,70,35
2022,7,10/10/22,"Acer rubrum
",CC2943*02,75,45
2022,7,10/11/22,"Acer rubrum
",CC2943*02,40,0
2022,7,10/12/22,"Acer rubrum
",CC2943*02,52,9
2022,7,10/13/22,"Acer rubrum
",CC2943*02,65,12
2022,7,10/14/22,"Acer rubrum
",CC2943*02,100,10
2022,7,10/15/22,"Acer rubrum
",CC2943*02,100,10
2022,8,10/17/22,"Acer rubrum
",CC2943*02,95,30
2022,8,10/17/22,"Acer rubrum
",CC2943*02,95,5
2022,8,10/18/22,"Acer rubrum
",CC2943*02,85,35
2022,8,10/20/22,"Acer rubrum
",CC2943*02,99,24
2022,8,10/21/22,"Acer rubrum
",CC2943*02,98,20
2022,9,10/24/22,"Acer rubrum
",CC2943*02,100,40
2022,9,10/25/22,"Acer rubrum
",CC2943*02,100,92
2022,9,10/25/22,"Acer rubrum
",CC2943*02,98,65
2022,9,10/27/22,"Acer rubrum
",CC2943*02,100,99
2022,9,10/27/22,"Acer rubrum
",CC2943*02,100,95
2022,9,10/28/22,"Acer rubrum
",CC2943*02,100,96
2022,10,10/30/22,"Acer rubrum
",CC2943*02,100,99
2022,10,10/30/22,"Acer rubrum
",CC2943*02,100,100
2022,10,10/31/22,"Acer rubrum
",CC2943*02,100,99
2022,10,10/31/22,"Acer rubrum
",CC2943*02,99,96
2022,10,11/3/22,"Acer rubrum
",CC2943*02,100,100
2022,10,11/3/22,"Acer rubrum
",CC2943*02,100,98
2022,10,11/4/22,"Acer rubrum
",CC2943*02,100,99
2022,10,11/4/22,"Acer rubrum
",CC2943*02,100,100
2022,11,11/6/22,"Acer rubrum
",CC2943*02,0,100
2022,11,11/7/22,"Acer rubrum
",CC2943*02,100,0
2022,11,11/7/22,"Acer rubrum
",CC2943*02,100,100
2022,11,11/9/22,"Acer rubrum
",CC2943*02,100,100
2022,11,11/9/22,"Acer rubrum
",CC2943*02,100,99
2022,11,11/11/22,"Acer rubrum
",CC2943*02,100,100
2022,11,11/11/22,"Acer rubrum
",CC2943*02,100,100
2022,11,11/12/22,"Acer rubrum
",CC2943*02,100,100
2022,11,11/12/22,"Acer rubrum
",CC2943*02,100,100
2022,12,11/14/22,"Acer rubrum
",CC2943*02,100,100
2022,12,11/14/22,"Acer rubrum
",CC2943*02,100,100
2022,12,11/14/22,"Acer rubrum
",CC2943*02,100,100
2022,12,11/16/22,"Acer rubrum
",CC2943*02,100,99
2022,12,11/17/22,"Acer rubrum
",CC2943*02,100,100
2022,12,11/18/22,"Acer rubrum
",CC2943*02,100,100
2022,12,11/18/22,"Acer rubrum
",CC2943*02,100,100
2022,13,11/20/22,"Acer rubrum
",CC2943*02,100,100
2022,13,11/21/22,"Acer rubrum
",CC2943*02,100,100
2022,13,11/21/22,"Acer rubrum
",CC2943*02,100,100
2022,13,11/22/22,"Acer rubrum
",CC2943*02,100,100
2022,13,11/23/22,"Acer rubrum
",CC2943*02,100,100
2022,13,11/24/22,"Acer rubrum
",CC2943*02,100,100
2022,14,11/28/22,"Acer rubrum
",CC2943*02,100,100
2022,14,11/28/22,"Acer rubrum
",CC2943*02,100,100
2022,14,11/28/22,"Acer rubrum
",CC2943*02,100,100
2022,14,12/1/22,"Acer rubrum
",CC2943*02,100,100
2022,14,12/2/22,"Acer rubrum
",CC2943*02,100,100
2022,14,12/3/22,"Acer rubrum
",CC2943*02,100,100
2022,14,12/3/22,"Acer rubrum
",CC2943*02,100,100
2022,4,9/18/22,"Acer rubrum
",CC2943*02,10,8
2022,4,9/19/22,"Acer rubrum
",CC2943*02,1,0
2022,4,9/19/22,"Acer rubrum
",CC2943*02,2,0
2022,4,9/21/22,"Acer rubrum
",CC2943*02,1,0.5
2022,4,9/23/22,"Acer rubrum
",CC2943*02,5,1
2022,4,9/23/22,"Acer rubrum
",CC2943*02,10,4
2022,2,9/8/22,"Acer rubrum
",CC2943*03,0,0.001
2022,2,9/8/22,"Acer rubrum
",CC2943*03,0,0
2022,2,9/9/22,"Acer rubrum
",CC2943*03,0,0
2022,2,9/9/22,"Acer rubrum
",CC2943*03,5,0
2022,3,9/11/22,"Acer rubrum
",CC2943*03,0,0
2022,3,9/14/22,"Acer rubrum
",CC2943*03,1,0
2022,3,9/14/22,"Acer rubrum
",CC2943*03,5,5
2022,3,9/14/22,"Acer rubrum
",CC2943*03,1,0
2022,3,9/14/22,"Acer rubrum
",CC2943*03,0,0
2022,3,9/15/22,"Acer rubrum
",CC2943*03,1,0
2022,3,9/15/22,"Acer rubrum
",CC2943*03,2,0
2022,3,9/16/22,"Acer rubrum
",CC2943*03,10,3
2022,5,9/28/22,"Acer rubrum
",CC2943*03,20,10
2022,5,9/28/22,"Acer rubrum
",CC2943*03,20,10
2022,5,9/29/22,"Acer rubrum
",CC2943*03,5,0.01
2022,5,9/29/22,"Acer rubrum
",CC2943*03,10,3
2022,5,9/29/22,"Acer rubrum
",CC2943*03,25,8
2022,5,9/29/22,"Acer rubrum
",CC2943*03,10,5
2022,5,9/30/22,"Acer rubrum
",CC2943*03,35,3
2022,6,10/5/22,"Acer rubrum
",CC2943*03,45,10
2022,6,10/5/22,"Acer rubrum
",CC2943*03,50,10
2022,6,10/5/22,"Acer rubrum
",CC2943*03,60,10
2022,6,10/5/22,"Acer rubrum
",CC2943*03,30,5
2022,6,10/6/22,"Acer rubrum
",CC2943*03,47,0.01
2022,6,10/8/22,"Acer rubrum
",CC2943*03,68,10
2022,7,10/9/22,"Acer rubrum
",CC2943*03,75,10
2022,7,10/9/22,"Acer rubrum
",CC2943*03,80,8
2022,7,10/12/22,"Acer rubrum
",CC2943*03,80,10
2022,7,10/12/22,"Acer rubrum
",CC2943*03,100,5
2022,7,10/12/22,"Acer rubrum
",CC2943*03,100,10
2022,7,10/12/22,"Acer rubrum
",CC2943*03,100,10
2022,7,10/13/22,"Acer rubrum
",CC2943*03,99,0.01
2022,7,10/13/22,"Acer rubrum
",CC2943*03,95,5
2022,7,10/15/22,"Acer rubrum
",CC2943*03,92,9
2022,8,10/19/22,"Acer rubrum
",CC2943*03,100,85
2022,8,10/19/22,"Acer rubrum
",CC2943*03,90,20
2022,8,10/19/22,"Acer rubrum
",CC2943*03,100,20
2022,8,10/19/22,"Acer rubrum
",CC2943*03,100,15
2022,8,10/20/22,"Acer rubrum
",CC2943*03,100,5
2022,8,10/20/22,"Acer rubrum
",CC2943*03,100,10
2022,8,10/21/22,"Acer rubrum
",CC2943*03,100,20
2022,8,10/21/22,"Acer rubrum
",CC2943*03,95,12
2022,9,10/26/22,"Acer rubrum
",CC2943*03,100,90
2022,9,10/26/22,"Acer rubrum
",CC2943*03,100,30
2022,9,10/27/22,"Acer rubrum
",CC2943*03,100,97
2022,9,10/27/22,"Acer rubrum
",CC2943*03,100,95
2022,9,10/28/22,"Acer rubrum
",CC2943*03,100,98
2022,10,10/30/22,"Acer rubrum
",CC2943*03,100,98
2022,10,11/2/22,"Acer rubrum
",CC2943*03,0,100
2022,10,11/2/22,"Acer rubrum
",CC2943*03,0,100
2022,10,11/2/22,"Acer rubrum
",CC2943*03,100,100
2022,10,11/3/22,"Acer rubrum
",CC2943*03,100,99.99
2022,10,11/3/22,"Acer rubrum
",CC2943*03,0,100
2022,10,11/3/22,"Acer rubrum
",CC2943*03,100,100
2022,10,11/4/22,"Acer rubrum
",CC2943*03,100,100
2022,11,11/8/22,"Acer rubrum
",CC2943*03,0,100
2022,11,11/8/22,"Acer rubrum
",CC2943*03,0,100
2022,11,11/9/22,"Acer rubrum
",CC2943*03,0,100
2022,11,11/9/22,"Acer rubrum
",CC2943*03,100,100
2022,11,11/9/22,"Acer rubrum
",CC2943*03,0,0
2022,11,11/10/22,"Acer rubrum
",CC2943*03,100,100
2022,11,11/10/22,"Acer rubrum
",CC2943*03,100,100
2022,11,11/11/22,"Acer rubrum
",CC2943*03,100,100
2022,12,11/9/22,"Acer rubrum
",CC2943*03,0,100
2022,12,11/13/22,"Acer rubrum
",CC2943*03,100,100
2022,12,11/16/22,"Acer rubrum
",CC2943*03,100,100
2022,12,11/16/22,"Acer rubrum
",CC2943*03,0,100
2022,12,11/17/22,"Acer rubrum
",CC2943*03,100,100
2022,12,11/18/22,"Acer rubrum
",CC2943*03,100,100
2022,12,11/18/22,"Acer rubrum
",CC2943*03,0,100
2022,12,11/19/22,"Acer rubrum
",CC2943*03,100,100
2022,13,11/20/22,"Acer rubrum
",CC2943*03,100,100
2022,13,11/22/22,"Acer rubrum
",CC2943*03,100,100
2022,13,11/23/22,"Acer rubrum
",CC2943*03,0,0
2022,13,11/24/22,"Acer rubrum
",CC2943*03,100,100
2022,14,11/27/22,"Acer rubrum
",CC2943*03,100,100
2022,14,11/30/22,"Acer rubrum
",CC2943*03,100,100
2022,14,11/30/22,"Acer rubrum
",CC2943*03,0,0
2022,14,12/1/22,"Acer rubrum
",CC2943*03,100,100
2022,14,12/2/22,"Acer rubrum
",CC2943*03,100,100
2022,15,12/4/22,"Acer rubrum
",CC2943*03,100,100
2022,4,9/18/22,"Acer rubrum
",CC2943*03,2,5
2022,4,9/19/22,"Acer rubrum
",CC2943*03,1,0
2022,4,9/21/22,"Acer rubrum
",CC2943*03,5,5
2022,4,9/21/22,"Acer rubrum
",CC2943*03,2,5
2022,4,9/21/22,"Acer rubrum
",CC2943*03,5,2
2022,4,9/22/22,"Acer rubrum
",CC2943*03,1,0.002
2022,4,9/23/22,"Acer rubrum
",CC2943*03,5,10
2022,2,9/6/22,"Acer rubrum
",CC6250*01,0,0
2022,2,9/8/22,"Acer rubrum
",CC6250*01,0,0
2022,3,9/11/22,"Acer rubrum
",CC6250*01,0,0
2022,3,9/11/22,"Acer rubrum
",CC6250*01,0,0
2022,3,9/12/22,"Acer rubrum
",CC6250*01,0,0
2022,3,9/13/22,"Acer rubrum
",CC6250*01,0,0
2022,3,9/14/22,"Acer rubrum
",CC6250*01,0,0
2022,3,9/15/22,"Acer rubrum
",CC6250*01,0,0
2022,5,9/25/22,"Acer rubrum
",CC6250*01,0,0
2022,5,9/27/22,"Acer rubrum
",CC6250*01,4,2
2022,5,9/29/22,"Acer rubrum
",CC6250*01,2,0
2022,5,9/30/22,"Acer rubrum
",CC6250*01,2,3
2022,5,10/1/22,"Acer rubrum
",CC6250*01,1,0
2022,6,10/2/22,"Acer rubrum
",CC6250*01,0,0
2022,6,10/4/22,"Acer rubrum
",CC6250*01,8,0
2022,6,10/6/22,"Acer rubrum
",CC6250*01,18,5
2022,6,10/6/22,"Acer rubrum
",CC6250*01,15,5
2022,6,10/7/22,"Acer rubrum
",CC6250*01,15,10
2022,7,10/9/22,"Acer rubrum
",CC6250*01,1,3
2022,7,10/11/22,"Acer rubrum
",CC6250*01,34,12
2022,7,10/13/22,"Acer rubrum
",CC6250*01,30,5
2022,7,10/14/22,"Acer rubrum
",CC6250*01,65,30
2022,8,10/16/22,"Acer rubrum
",CC6250*01,33,10
2022,8,10/18/22,"Acer rubrum
",CC6250*01,80,25
2022,8,10/20/22,"Acer rubrum
",CC6250*01,65,7
2022,8,10/21/22,"Acer rubrum
",CC6250*01,70,3
2022,8,10/21/22,"Acer rubrum
",CC6250*01,89,53
2022,9,10/23/22,"Acer rubrum
",CC6250*01,50,25
2022,9,10/25/22,"Acer rubrum
",CC6250*01,100,75
2022,9,10/27/22,"Acer rubrum
",CC6250*01,100,98
2022,9,10/28/22,"Acer rubrum
",CC6250*01,100,99
2022,9,10/29/22,"Acer rubrum
",CC6250*01,84,68
2022,10,10/30/22,"Acer rubrum
",CC6250*01,100,100
2022,10,10/31/22,"Acer rubrum
",CC6250*01,100,99
2022,10,11/3/22,"Acer rubrum
",CC6250*01,100,99
2022,10,11/4/22,"Acer rubrum
",CC6250*01,0,100
2022,11,11/6/22,"Acer rubrum
",CC6250*01,100,100
2022,11,11/9/22,"Acer rubrum
",CC6250*01,100,0.5
2022,11,11/10/22,"Acer rubrum
",CC6250*01,100,99
2022,11,11/11/22,"Acer rubrum
",CC6250*01,0,100
2022,11,11/12/22,"Acer rubrum
",CC6250*01,0,100
2022,12,11/13/22,"Acer rubrum
",CC6250*01,100,100
2022,12,11/15/22,"Acer rubrum
",CC6250*01,100,99
2022,12,11/15/22,"Acer rubrum
",CC6250*01,100,100
2022,12,11/18/22,"Acer rubrum
",CC6250*01,0,100
2022,13,11/20/22,"Acer rubrum
",CC6250*01,100,100
2022,13,11/26/22,"Acer rubrum
",CC6250*01,0,100
2022,14,11/27/22,"Acer rubrum
",CC6250*01,100,100
2022,14,11/28/22,"Acer rubrum
",CC6250*01,100,99
2022,14,12/1/22,"Acer rubrum
",CC6250*01,100,100
2022,14,12/3/22,"Acer rubrum
",CC6250*01,0,100
2022,4,9/18/22,"Acer rubrum
",CC6250*01,0,0
2022,4,9/21/22,"Acer rubrum
",CC6250*01,0,2
2022,4,9/22/22,"Acer rubrum
",CC6250*01,0,0
2022,4,9/22/22,"Acer rubrum
",CC6250*01,0,0
2022,4,9/24/22,"Acer rubrum
",CC6250*01,0,1
2022,2,9/6/22,"Acer rubrum
",CC6281*01,0,1
2022,2,9/10/22,"Acer rubrum
",CC6281*01,0,5
2022,2,9/10/22,"Acer rubrum
",CC6281*01,1,0
2022,3,9/12/22,"Acer rubrum
",CC6281*01,1,0
2022,3,9/13/22,"Acer rubrum
",CC6281*01,0,0
2022,3,9/17/22,"Acer rubrum
",CC6281*01,3,10
2022,3,9/17/22,"Acer rubrum
",CC6281*01,6,5
2022,5,9/26/22,"Acer rubrum
",CC6281*01,2,0
2022,5,9/27/22,"Acer rubrum
",CC6281*01,3,1
2022,5,9/29/22,"Acer rubrum
",CC6281*01,13,8
2022,5,10/1/22,"Acer rubrum
",CC6281*01,5,15
2022,6,10/3/22,"Acer rubrum
",CC6281*01,5,2
2022,6,10/3/22,"Acer rubrum
",CC6281*01,0,0
2022,6,10/4/22,"Acer rubrum
",CC6281*01,5,1
2022,6,10/5/22,"Acer rubrum
",CC6281*01,13,15
2022,6,10/6/22,"Acer rubrum
",CC6281*01,20,0
2022,6,10/7/22,"Acer rubrum
",CC6281*01,10,5
2022,6,10/7/22,"Acer rubrum
",CC6281*01,15,10
2022,7,10/10/22,"Acer rubrum
",CC6281*01,15,4
2022,7,10/11/22,"Acer rubrum
",CC6281*01,20,5
2022,7,10/12/22,"Acer rubrum
",CC6281*01,40,20
2022,7,10/15/22,"Acer rubrum
",CC6281*01,7,25
2022,7,10/15/22,"Acer rubrum
",CC6281*01,40,20
2022,8,10/17/22,"Acer rubrum
",CC6281*01,8,5
2022,8,10/18/22,"Acer rubrum
",CC6281*01,60,10
2022,8,10/19/22,"Acer rubrum
",CC6281*01,75,30
2022,8,10/21/22,"Acer rubrum
",CC6281*01,80,10
2022,8,10/21/22,"Acer rubrum
",CC6281*01,100,30
2022,8,10/22/22,"Acer rubrum
",CC6281*01,100,50
2022,9,10/24/22,"Acer rubrum
",CC6281*01,100,40
2022,9,10/27/22,"Acer rubrum
",CC6281*01,100,95
2022,9,10/28/22,"Acer rubrum
",CC6281*01,100,50
2022,9,10/29/22,"Acer rubrum
",CC6281*01,100,90
2022,10,10/30/22,"Acer rubrum
",CC6281*01,30,95
2022,10,10/31/22,"Acer rubrum
",CC6281*01,5,95
2022,10,11/1/22,"Acer rubrum
",CC6281*01,100,95
2022,10,11/3/22,"Acer rubrum
",CC6281*01,100,95
2022,10,11/4/22,"Acer rubrum
",CC6281*01,0,100
2022,11,11/6/22,"Acer rubrum
",CC6281*01,100,70
2022,11,11/7/22,"Acer rubrum
",CC6281*01,0,100
2022,11,11/8/22,"Acer rubrum
",CC6281*01,100,100
2022,11,11/11/22,"Acer rubrum
",CC6281*01,100,90
2022,11,11/12/22,"Acer rubrum
",CC6281*01,100,100
2022,11,11/12/22,"Acer rubrum
",CC6281*01,0,100
2022,11,11/12/22,"Acer rubrum
",CC6281*01,100,100
2022,12,11/7/22,"Acer rubrum
",CC6281*01,0,100
2022,12,11/11/22,"Acer rubrum
",CC6281*01,100,100
2022,12,11/19/22,"Acer rubrum
",CC6281*01,0,100
2022,12,11/19/22,"Acer rubrum
",CC6281*01,100,70
2022,12,11/19/22,"Acer rubrum
",CC6281*01,100,100
2022,13,11/21/22,"Acer rubrum
",CC6281*01,100,99
2022,14,11/29/22,"Acer rubrum
",CC6281*01,100,99
2022,14,12/2/22,"Acer rubrum
",CC6281*01,100,99
2022,14,12/3/22,"Acer rubrum
",CC6281*01,100,100
2022,4,9/18/22,"Acer rubrum
",CC6281*01,1,0
2022,4,9/20/22,"Acer rubrum
",CC6281*01,1,1
2022,4,9/21/22,"Acer rubrum
",CC6281*01,3,0
2022,4,9/22/22,"Acer rubrum
",CC6281*01,6,7
2022,4,9/24/22,"Acer rubrum
",CC6281*01,0,10
2022,2,9/6/22,"Acer rubrum
",CC6281*02,1,0
2022,2,9/6/22,"Acer rubrum
",CC6281*02,5,0
2022,2,9/10/22,"Acer rubrum
",CC6281*02,0,0
2022,3,9/11/22,"Acer rubrum
",CC6281*02,1,0
2022,3,9/11/22,"Acer rubrum
",CC6281*02,1,1
2022,3,9/13/22,"Acer rubrum
",CC6281*02,0,0
2022,3,9/13/22,"Acer rubrum
",CC6281*02,1,0
2022,3,9/15/22,"Acer rubrum
",CC6281*02,10,0
2022,3,9/16/22,"Acer rubrum
",CC6281*02,0,0
2022,3,9/16/22,"Acer rubrum
",CC6281*02,4,1
2022,3,9/17/22,"Acer rubrum
",CC6281*02,3,5
2022,3,9/17/22,"Acer rubrum
",CC6281*02,2,2
2022,3,9/17/22,"Acer rubrum
",CC6281*02,0,0
2022,5,9/25/22,"Acer rubrum
",CC6281*02,5,2
2022,5,9/27/22,"Acer rubrum
",CC6281*02,0,0
2022,5,9/27/22,"Acer rubrum
",CC6281*02,2,0
2022,5,9/27/22,"Acer rubrum
",CC6281*02,2,5
2022,5,9/27/22,"Acer rubrum
",CC6281*02,5,0
2022,5,9/27/22,"Acer rubrum
",CC6281*02,5,10
2022,5,9/27/22,"Acer rubrum
",CC6281*02,3,10
2022,5,9/28/22,"Acer rubrum
",CC6281*02,0,0
2022,5,9/30/22,"Acer rubrum
",CC6281*02,7,2
2022,5,10/1/22,"Acer rubrum
",CC6281*02,12,10
2022,5,10/1/22,"Acer rubrum
",CC6281*02,3,5
2022,6,10/4/22,"Acer rubrum
",CC6281*02,2,5
2022,6,10/5/22,"Acer rubrum
",CC6281*02,0,5
2022,6,10/5/22,"Acer rubrum
",CC6281*02,0,1
2022,6,10/7/22,"Acer rubrum
",CC6281*02,3,5
2022,6,10/8/22,"Acer rubrum
",CC6281*02,14,12
2022,6,10/8/22,"Acer rubrum
",CC6281*02,5,5
2022,6,10/8/22,"Acer rubrum
",CC6281*02,10,3
2022,7,10/11/22,"Acer rubrum
",CC6281*02,5,0
2022,7,10/11/22,"Acer rubrum
",CC6281*02,15,2
2022,7,10/11/22,"Acer rubrum
",CC6281*02,2,5
2022,7,10/14/22,"Acer rubrum
",CC6281*02,15,5
2022,7,10/15/22,"Acer rubrum
",CC6281*02,17,16
2022,7,10/15/22,"Acer rubrum
",CC6281*02,10,10
2022,8,10/16/22,"Acer rubrum
",CC6281*02,15,3
2022,8,10/18/22,"Acer rubrum
",CC6281*02,5,10
2022,8,10/19/22,"Acer rubrum
",CC6281*02,9,3
2022,8,10/19/22,"Acer rubrum
",CC6281*02,15,10
2022,8,10/20/22,"Acer rubrum
",CC6281*02,10,4
2022,8,10/20/22,"Acer rubrum
",CC6281*02,8,4
2022,8,10/21/22,"Acer rubrum
",CC6281*02,25,10
2022,8,10/21/22,"Acer rubrum
",CC6281*02,20,20
2022,8,10/22/22,"Acer rubrum
",CC6281*02,30,22
2022,9,10/24/22,"Acer rubrum
",CC6281*02,50,15
2022,9,10/25/22,"Acer rubrum
",CC6281*02,50,10
2022,9,10/27/22,"Acer rubrum
",CC6281*02,75,10
2022,9,10/28/22,"Acer rubrum
",CC6281*02,80,2
2022,9,10/29/22,"Acer rubrum
",CC6281*02,35,20
2022,9,10/29/22,"Acer rubrum
",CC6281*02,85,6
2022,9,10/29/22,"Acer rubrum
",CC6281*02,85,45
2022,10,10/30/22,"Acer rubrum
",CC6281*02,70,30
2022,10,11/1/22,"Acer rubrum
",CC6281*02,95,15
2022,10,11/1/22,"Acer rubrum
",CC6281*02,95,0
2022,10,11/3/22,"Acer rubrum
",CC6281*02,100,10
2022,10,11/4/22,"Acer rubrum
",CC6281*02,100,30
2022,10,11/5/22,"Acer rubrum
",CC6281*02,99,7
2022,10,11/5/22,"Acer rubrum
",CC6281*02,100,45
2022,11,11/8/22,"Acer rubrum
",CC6281*02,100,20
2022,11,11/10/22,"Acer rubrum
",CC6281*02,100,23
2022,11,11/11/22,"Acer rubrum
",CC6281*02,100,20
2022,11,11/12/22,"Acer rubrum
",CC6281*02,100,50
2022,11,11/12/22,"Acer rubrum
",CC6281*02,100,70
2022,11,11/12/22,"Acer rubrum
",CC6281*02,100,30
2022,12,11/14/22,"Acer rubrum
",CC6281*02,100,3
2022,12,11/15/22,"Acer rubrum
",CC6281*02,100,50
2022,12,11/17/22,"Acer rubrum
",CC6281*02,100,40
2022,12,11/19/22,"Acer rubrum
",CC6281*02,100,86
2022,12,11/19/22,"Acer rubrum
",CC6281*02,100,90
2022,12,11/19/22,"Acer rubrum
",CC6281*02,100,90
2022,13,11/21/22,"Acer rubrum
",CC6281*02,0,100
2022,13,11/22/22,"Acer rubrum
",CC6281*02,100,95
2022,13,11/22/22,"Acer rubrum
",CC6281*02,100,92
2022,13,11/23/22,"Acer rubrum
",CC6281*02,100,94
2022,14,11/29/22,"Acer rubrum
",CC6281*02,100,90
2022,14,11/29/22,"Acer rubrum
",CC6281*02,100,97
2022,14,12/3/22,"Acer rubrum
",CC6281*02,100,90
2022,15,12/4/22,"Acer rubrum
",CC6281*02,100,100
2022,15,12/4/22,"Acer rubrum
",CC6281*02,100,100
2022,4,9/20/22,"Acer rubrum
",CC6281*02,1,1
2022,4,9/22/22,"Acer rubrum
",CC6281*02,15,5
2022,4,9/24/22,"Acer rubrum
",CC6281*02,0,8
2022,4,9/24/22,"Acer rubrum
",CC6281*02,1,5
2022,4,9/24/22,"Acer rubrum
",CC6281*02,3,4
2022,2,9/6/22,"Acer rubrum
",CC6341*01,0.01,0.01
2022,2,9/7/22,"Acer rubrum
",CC6341*01,0,0
2022,2,9/9/22,"Acer rubrum
",CC6341*01,0,0
2022,2,9/9/22,"Acer rubrum
",CC6341*01,0,0
2022,3,9/13/22,"Acer rubrum
",CC6341*01,0,0
2022,3,9/13/22,"Acer rubrum
",CC6341*01,3.2,1.2
2022,3,9/14/22,"Acer rubrum
",CC6341*01,0,0
2022,3,9/15/22,"Acer rubrum
",CC6341*01,2,0
2022,3,9/15/22,"Acer rubrum
",CC6341*01,5,0
2022,5,9/27/22,"Acer rubrum
",CC6341*01,2,7
2022,5,9/27/22,"Acer rubrum
",CC6341*01,3.5,1.4
2022,5,9/28/22,"Acer rubrum
",CC6341*01,0,0
2022,5,9/29/22,"Acer rubrum
",CC6341*01,10,0
2022,5,9/30/22,"Acer rubrum
",CC6341*01,10,0
2022,5,9/30/22,"Acer rubrum
",CC6341*01,4,1
